,ID,Tweet,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,text,processPost_text,tokens,stop_words_free,disambiguated,dediacritized
842,2018-Ar-04154,"رغم قناعاتي ان مدريد ظُلم في عهده ولكن إن تم تسليم الإتحاد الإسباني للنائب "" غاسبارت "" رئيس البرسا السابق فهذه كارثة !! 😱",True,False,False,False,False,False,False,True,False,False,False,"رغم قناعاتي ان مدريد ظُلم في عهده ولكن إن تم تسليم الإتحاد الإسباني للنائب "" غاسبارت "" رئيس البرسا السابق فهذه كارثة !! ‫وجه خائف يصرخ ",رغم قناعاتي ان مدريد ظُلم في عهده ولكن ان تم تسليم الاتحاد الاسباني للنائب غاسبارت رئيس البرسا السابق فهذه كارثه ‫وجه خائف يصرخ,"['رغم', 'قناعاتي', 'ان', 'مدريد', 'ظُلم', 'في', 'عهده', 'ولكن', 'ان', 'تم', 'تسليم', 'الاتحاد', 'الاسباني', 'للنائب', 'غاسبارت', 'رئيس', 'البرسا', 'السابق', 'فهذه', 'كارثه', 'وجه', 'خائف', 'يصرخ']","['رغم', 'قناعاتي', 'ان', 'مدريد', 'ظُلم', 'عهده', 'ان', 'تم', 'تسليم', 'الاتحاد', 'الاسباني', 'للنائب', 'غاسبارت', 'رئيس', 'البرسا', 'السابق', 'فهذه', 'كارثه', 'وجه', 'خائف', 'يصرخ']","['رَغْمَ', 'أَقْنِعَة', 'أَنْ', 'مَدْرِيد', 'ظُلْم', 'عَهْد', 'أَنْ', 'تَمّ', 'تَسْلِيم', 'ٱِتِّحاد', 'إِسْبانِيّ', 'نائِب', 'غاسبارت', 'رَئِيس', 'البرسا', 'سابِق', 'هٰذا', 'كارِثَة', 'وَجَّه', 'خائِف', 'صَرَخ']","['رغم', 'أقنعة', 'أن', 'مدريد', 'ظلم', 'عهد', 'أن', 'تم', 'تسليم', 'ٱتحاد', 'إسباني', 'نائب', 'غاسبارت', 'رئيس', 'البرسا', 'سابق', 'هذا', 'كارثة', 'وجه', 'خائف', 'صرخ']"
843,2018-Ar-02395,ابغا اقول شي صار لي واتفلسف بس متردد مدري ليش,False,False,False,True,False,False,False,False,False,False,False,ابغا اقول شي صار لي واتفلسف بس متردد مدري ليش,ابغا اقول شي صار لي واتفلسف بس متردد مدري ليش,"['ابغا', 'اقول', 'شي', 'صار', 'لي', 'واتفلسف', 'بس', 'متردد', 'مدري', 'ليش']","['ابغا', 'اقول', 'شي', 'واتفلسف', 'متردد', 'مدري', 'ليش']","['ابغا', 'قال', 'شَيّ', 'تَفَلْسَف', 'مُتَرَدِّد', 'مُدِرّ', 'ليش']","['ابغا', 'قال', 'شي', 'تفلسف', 'متردد', 'مدر', 'ليش']"
844,2018-Ar-00398,١٤/ غضبي صار سكوت و هذا شيء جديد في شخصيتي,True,False,False,False,False,False,False,False,True,True,False,١٤/ غضبي صار سكوت و هذا شيء جديد في شخصيتي,١٤ غضبي صار سكوت و هذا شيء جديد في شخصيتي,"['١٤', 'غضبي', 'صار', 'سكوت', 'و', 'هذا', 'شيء', 'جديد', 'في', 'شخصيتي']","['١٤', 'غضبي', 'سكوت', 'شيء', 'جديد', 'شخصيتي']","['١٤', 'غَضَب', 'سُكُوت', 'شَيْء', 'جَدِيد', 'شَخْصِيَّة']","['١٤', 'غضب', 'سكوت', 'شيء', 'جديد', 'شخصية']"
845,2018-Ar-03758,#سيلفي حلقة اليوم منرفزة طريقة كلام الحريم جابت لي القلق 😟 ودي اكسر التلفزيون 😑,True,False,False,False,False,False,False,False,False,False,False,#سيلفي حلقة اليوم منرفزة طريقة كلام الحريم جابت لي القلق وجه قلق ودي اكسر التلفزيون وجه بدون تعبير ,سيلفي حلقه اليوم منرفزه طريقه كلام الحريم جابت لي القلق وجه قلق ودي اكسر التلفزيون وجه بدون تعبير,"['سيلفي', 'حلقه', 'اليوم', 'منرفزه', 'طريقه', 'كلام', 'الحريم', 'جابت', 'لي', 'القلق', 'وجه', 'قلق', 'ودي', 'اكسر', 'التلفزيون', 'وجه', 'بدون', 'تعبير']","['سيلفي', 'حلقه', 'اليوم', 'منرفزه', 'طريقه', 'كلام', 'الحريم', 'جابت', 'القلق', 'وجه', 'قلق', 'ودي', 'اكسر', 'التلفزيون', 'وجه', 'بدون', 'تعبير']","['أَلْفَى', 'حَلَق', 'يَوْم', 'مُنَرْفَز', 'طَرِيقَة', 'كَلام', 'حَرِيم', 'جاب', 'لَقْلَق', 'وَجَّه', 'قَلَق', 'وُدّ', 'كَسَّر', 'تِلفِزيُون', 'وَجَّه', 'بَدا', 'تَعْبِير']","['ألفى', 'حلق', 'يوم', 'منرفز', 'طريقة', 'كلام', 'حريم', 'جاب', 'لقلق', 'وجه', 'قلق', 'ود', 'كسر', 'تلفزيون', 'وجه', 'بدا', 'تعبير']"
846,2018-Ar-01442,خايف من الوقت ما أخاف منك ضامنك بس الليالي ويش يضمنها,False,True,False,True,False,False,False,False,False,False,False,خايف من الوقت ما أخاف منك ضامنك بس الليالي ويش يضمنها,خايف من الوقت ما اخاف منك ضامنك بس الليالي ويش يضمنها,"['خايف', 'من', 'الوقت', 'ما', 'اخاف', 'منك', 'ضامنك', 'بس', 'الليالي', 'ويش', 'يضمنها']","['خايف', 'الوقت', 'اخاف', 'منك', 'ضامنك', 'الليالي', 'ويش', 'يضمنها']","['خايف', 'وَقْت', 'أَخاف', 'مِن', 'ضامِن', 'لَيْلَة', 'ويش', 'ضام']","['خايف', 'وقت', 'أخاف', 'من', 'ضامن', 'ليلة', 'ويش', 'ضام']"
847,2018-Ar-01384,احس متوتره مو عارفه اسولف اعتذر,False,True,False,True,False,False,False,False,False,False,False,احس متوتره مو عارفه اسولف اعتذر,احس متوتره مو عارفه اسولف اعتذر,"['احس', 'متوتره', 'مو', 'عارفه', 'اسولف', 'اعتذر']","['احس', 'متوتره', 'مو', 'عارفه', 'اسولف', 'اعتذر']","['أَحَسّ', 'مُتَوَتِّر', 'مو', 'عارِف', 'اسولف', 'ٱِعْتَذَر']","['أحس', 'متوتر', 'مو', 'عارف', 'اسولف', 'ٱعتذر']"
848,2018-Ar-00149,ايام الدورة مانصير حساسين كل اللي في الموضوع اننا نطلع المكبوت واللي كنا ماسكين نفسنا عليه باقي الشهر نفاذ صبر لا اكثر🤷‍♀️,True,True,False,False,False,False,False,False,True,False,False,ايام الدورة مانصير حساسين كل اللي في الموضوع اننا نطلع المكبوت واللي كنا ماسكين نفسنا عليه باقي الشهر نفاذ صبر لا اكثر🤷‍ رمز أنثى ,ايام الدوره مانصير حساسين كل اللي في الموضوع اننا نطلع المكبوت واللي كنا ماسكين نفسنا عليه باقي الشهر نفاذ صبر لا اكثر🤷‍ رمز انثي,"['ايام', 'الدوره', 'مانصير', 'حساسين', 'كل', 'اللي', 'في', 'الموضوع', 'اننا', 'نطلع', 'المكبوت', 'واللي', 'كنا', 'ماسكين', 'نفسنا', 'عليه', 'باقي', 'الشهر', 'نفاذ', 'صبر', 'لا', 'اكثر', '🤷', 'رمز', 'انثي']","['ايام', 'الدوره', 'مانصير', 'حساسين', 'اللي', 'الموضوع', 'اننا', 'نطلع', 'المكبوت', 'واللي', 'كنا', 'ماسكين', 'نفسنا', 'باقي', 'الشهر', 'نفاذ', 'اكثر', '🤷', 'رمز', 'انثي']","['يَوْم', 'دَوْرَة', 'مانصير', 'حَسّاس', 'لَيّ', 'مَوْضُوع', 'آن', 'ٱِطَّلَع', 'مَكْبُوت', 'لَيّ', 'كان', 'ماسكين', 'نَفَس', 'باقِي', 'شَهْر', 'نَفاذ', 'أَكْثَر', '🤷', 'رَمْز', 'أُنْثَى']","['يوم', 'دورة', 'مانصير', 'حساس', 'لي', 'موضوع', 'آن', 'ٱطلع', 'مكبوت', 'لي', 'كان', 'ماسكين', 'نفس', 'باقي', 'شهر', 'نفاذ', 'أكثر', '🤷', 'رمز', 'أنثى']"
849,2018-Ar-03813,انتى بنى ادمة وسخة وشرموطة وشكلك يقرف شيليها علشان ما تعمليش ذعر للناس,True,False,True,False,False,False,False,False,False,False,False,انتى بنى ادمة وسخة وشرموطة وشكلك يقرف شيليها علشان ما تعمليش ذعر للناس,انتي بني ادمه وسخه وشرموطه وشكلك يقرف شيليها علشان ما تعمليش ذعر للناس,"['انتي', 'بني', 'ادمه', 'وسخه', 'وشرموطه', 'وشكلك', 'يقرف', 'شيليها', 'علشان', 'ما', 'تعمليش', 'ذعر', 'للناس']","['انتي', 'بني', 'ادمه', 'وسخه', 'وشرموطه', 'وشكلك', 'يقرف', 'شيليها', 'علشان', 'تعمليش', 'ذعر', 'للناس']","['أَنَّة', 'بُنّ', 'أَدَمَة', 'وَسَخ', 'شَرْمُوطَة', 'شَكْل', 'قَرَّف', 'شِيلِيّ', 'علشان', 'تعمليش', 'ذَعَر', 'ناس']","['أنة', 'بن', 'أدمة', 'وسخ', 'شرموطة', 'شكل', 'قرف', 'شيلي', 'علشان', 'تعمليش', 'ذعر', 'ناس']"
850,2018-Ar-01646,لو السعادة انسان، مين سعادتك؟🤔🤔,False,True,False,False,False,False,False,False,False,False,False,لو السعادة انسان، مين سعادتك؟ ‫وجه يفكر ‫وجه يفكر ,لو السعاده انسان مين سعادتك ‫وجه يفكر ‫وجه يفكر,"['لو', 'السعاده', 'انسان', 'مين', 'سعادتك', 'وجه', 'يفكر', 'وجه', 'يفكر']","['السعاده', 'انسان', 'مين', 'سعادتك', 'وجه', 'يفكر', 'وجه', 'يفكر']","['سَعادَة', 'أَنْسَأ', 'مِيناء', 'سَعادَة', 'وَجَّه', 'فَكَّر', 'وَجَّه', 'فَكَّر']","['سعادة', 'أنسأ', 'ميناء', 'سعادة', 'وجه', 'فكر', 'وجه', 'فكر']"
851,2018-Ar-03837,لأنها أيديولوجيا قامت على الترهيب والخوف فعندما تزرع الخوف في ذهن المتلقي سو تتحكم بعقله ومن ثم بحياته,True,False,False,True,False,False,False,False,False,False,False,لأنها أيديولوجيا قامت على الترهيب والخوف فعندما تزرع الخوف في ذهن المتلقي سو تتحكم بعقله ومن ثم بحياته,لانها ايديولوجيا قامت علي الترهيب والخوف فعندما تزرع الخوف في ذهن المتلقي سو تتحكم بعقله ومن ثم بحياته,"['لانها', 'ايديولوجيا', 'قامت', 'علي', 'الترهيب', 'والخوف', 'فعندما', 'تزرع', 'الخوف', 'في', 'ذهن', 'المتلقي', 'سو', 'تتحكم', 'بعقله', 'ومن', 'ثم', 'بحياته']","['لانها', 'ايديولوجيا', 'قامت', 'علي', 'الترهيب', 'والخوف', 'فعندما', 'تزرع', 'الخوف', 'ذهن', 'المتلقي', 'سو', 'تتحكم', 'بعقله', 'بحياته']","['أَنَّ', 'إِيديُولُوجِيّ', 'قام', 'عَلِيّ', 'تَرْهِيب', 'خَوْف', 'عَنْدَم', 'زَرَع', 'خَوْف', 'ذِهْن', 'مُتَلَقِّي', 'سُو', 'أَتاح', 'عُقْلَة', 'حَيَّة']","['أن', 'إيديولوجي', 'قام', 'علي', 'ترهيب', 'خوف', 'عندم', 'زرع', 'خوف', 'ذهن', 'متلقي', 'سو', 'أتاح', 'عقلة', 'حية']"
852,2018-Ar-00715,@Ezlam هي غريبة جدا عموما، ٣/٤ تويتاتها condescending.. حساها محبطة و غضبانة وناقصها حب. مش مبرر، بس يمكن تفسير لأتتيتيودها.,False,False,False,False,False,False,False,False,True,False,False,@Ezlam هي غريبة جدا عموما، ٣/٤ تويتاتها condescending.. حساها محبطة و غضبانة وناقصها حب. مش مبرر، بس يمكن تفسير لأتتيتيودها.,هي غريبه جدا عموما ٣٤ تويتاتها حساها محبطه و غضبانه وناقصها حب مش مبرر بس يمكن تفسير لاتتيتيودها,"['هي', 'غريبه', 'جدا', 'عموما', '٣٤', 'تويتاتها', 'حساها', 'محبطه', 'و', 'غضبانه', 'وناقصها', 'حب', 'مش', 'مبرر', 'بس', 'يمكن', 'تفسير', 'لاتتيتيودها']","['غريبه', 'جدا', 'عموما', '٣٤', 'تويتاتها', 'حساها', 'محبطه', 'غضبانه', 'وناقصها', 'حب', 'مش', 'مبرر', 'يمكن', 'تفسير', 'لاتتيتيودها']","['غَرِيب', 'جَدّ', 'عُمُوم', '٣٤', 'تويتاتها', 'حَسّ', 'مُحْبِط', 'غَضْبان', 'ناقَص', 'حُبّ', 'مَشّ', 'مُبَرِّر', 'مَكَّن', 'تَفْسِير', 'لاتتيتيودها']","['غريب', 'جد', 'عموم', '٣٤', 'تويتاتها', 'حس', 'محبط', 'غضبان', 'ناقص', 'حب', 'مش', 'مبرر', 'مكن', 'تفسير', 'لاتتيتيودها']"
853,2018-Ar-01592,تنهيدة شوق و حنين,False,False,False,False,True,True,False,False,True,False,False,تنهيدة شوق و حنين,تنهيده شوق و حنين,"['تنهيده', 'شوق', 'و', 'حنين']","['تنهيده', 'شوق', 'حنين']","['تنهيده', 'شَوَّق', 'حَنِين']","['تنهيده', 'شوق', 'حنين']"
854,2018-Ar-03488,"يضحكني الأنسان الي لما أطلعه من حياتي يحاول يستفزني او يثير غضبي بـالأشخاص الي معاه معليش""تفله تفلتها ماأرجعها لفميّ""وصّل؟.",True,False,True,False,False,False,False,False,False,False,False,"يضحكني الأنسان الي لما أطلعه من حياتي يحاول يستفزني او يثير غضبي بـالأشخاص الي معاه معليش""تفله تفلتها ماأرجعها لفميّ""وصّل؟.",يضحكني الانسان الي لما اطلعه من حياتي يحاول يستفزني او يثير غضبي بالاشخاص الي معاه معليشتفله تفلتها ماارجعها لفميّوصّل,"['يضحكني', 'الانسان', 'الي', 'لما', 'اطلعه', 'من', 'حياتي', 'يحاول', 'يستفزني', 'او', 'يثير', 'غضبي', 'بالاشخاص', 'الي', 'معاه', 'معليشتفله', 'تفلتها', 'ماارجعها', 'لفميّوصّل']","['يضحكني', 'الانسان', 'الي', 'اطلعه', 'حياتي', 'يحاول', 'يستفزني', 'او', 'يثير', 'غضبي', 'بالاشخاص', 'الي', 'معاه', 'معليشتفله', 'تفلتها', 'ماارجعها', 'لفميّوصّل']","['أَضْحَك', 'إِنْسان', 'آل', 'أَطْلَع', 'حَيَّة', 'حاوَل', 'ٱِسْتَفَزّ', 'أَو', 'أَثار', 'غَضَب', 'شَخْص', 'آل', 'مِعَى', 'معليشتفله', 'تَفِل', 'ماارجعها', 'لفميّوصّل']","['أضحك', 'إنسان', 'آل', 'أطلع', 'حية', 'حاول', 'ٱستفز', 'أو', 'أثار', 'غضب', 'شخص', 'آل', 'معى', 'معليشتفله', 'تفل', 'ماارجعها', 'لفميوصل']"
855,2018-Ar-00783,@Qatar_Evil @MayahGhanim هاذي الفايده لما يكون جارك طامعين فيه ومستدعين يعملون لك اي حاجه مقابل تمكنهم عليه  #غدر,True,False,True,True,False,False,False,False,False,False,False,@Qatar_Evil @MayahGhanim هاذي الفايده لما يكون جارك طامعين فيه ومستدعين يعملون لك اي حاجه مقابل تمكنهم عليه #غدر,هاذي الفايده لما يكون جارك طامعين فيه ومستدعين يعملون لك اي حاجه مقابل تمكنهم عليه غدر,"['هاذي', 'الفايده', 'لما', 'يكون', 'جارك', 'طامعين', 'فيه', 'ومستدعين', 'يعملون', 'لك', 'اي', 'حاجه', 'مقابل', 'تمكنهم', 'عليه', 'غدر']","['هاذي', 'الفايده', 'يكون', 'جارك', 'طامعين', 'ومستدعين', 'يعملون', 'اي', 'حاجه', 'مقابل', 'تمكنهم', 'غدر']","['هاذِي', 'الفايده', 'يَكُون', 'جار', 'طامعين', 'مُسْتَدْعَى', 'عَمِل', 'أَيْ', 'حاجّ', 'مُقابِل', 'تَمَكُّن', 'غَدْر']","['هاذي', 'الفايده', 'يكون', 'جار', 'طامعين', 'مستدعى', 'عمل', 'أي', 'حاج', 'مقابل', 'تمكن', 'غدر']"
